triplesID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,start_entity_id
271,MENTIONS,7d5d67092db4fe7f37e5338ffb5d4c99,Genève,Document,__Entity__,127,236
272,MENTIONS,7d5d67092db4fe7f37e5338ffb5d4c99,Cornavin,Document,__Entity__,127,287
273,MENTIONS,7d5d67092db4fe7f37e5338ffb5d4c99,Ferney-Voltaire,Document,__Entity__,127,989
274,MENTIONS,7d5d67092db4fe7f37e5338ffb5d4c99,Léman Express,Document,__Entity__,127,1162
275,LOCATED_IN,SPL Territoire d’Innovation,Pays de Gex agglo,__Entity__,__Entity__,128,133
276,LOCATED_IN,Tramway Nations – Grand-Saconnex,Quartier Ferney-Genève Innovation,__Entity__,__Entity__,130,132
277,LOCATED_IN,Tramway Nations – Grand-Saconnex,Genève,__Entity__,__Entity__,130,236
278,HAS_EXTENSION,Tramway Nations – Grand-Saconnex,Ferney-Voltaire,__Entity__,__Entity__,130,989
279,HAS_STATION,Tramway Nations – Grand-Saconnex,Carrefour du Bisou,__Entity__,__Entity__,130,131
280,HAS_CONNECTION,Tramway Nations – Grand-Saconnex,BHNS,__Entity__,__Entity__,130,136
281,HAS_DESTINATION,Tramway Nations – Grand-Saconnex,Cornavin,__Entity__,__Entity__,130,287
282,HAS_ALTERNATIVE,Tramway Nations – Grand-Saconnex,Voiture,__Entity__,__Entity__,130,129
283,PART_OF,Quartier Ferney-Genève Innovation,SPL Territoire d’Innovation,__Entity__,__Entity__,132,128
284,PART_OF,BHNS,Plan d'actions 2030-2035,__Entity__,__Entity__,136,1280
285,HAS_LINE,BHNS,60,__Entity__,__Entity__,136,137
286,HAS_CONNECTION,BHNS,Léman Express,__Entity__,__Entity__,136,1162
287,HAS_DESTINATION,BHNS,Gare de Sécheron,__Entity__,__Entity__,136,134
288,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Ferney,Document,__Entity__,138,112
289,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Carrefour du Bisou,Document,__Entity__,138,131
290,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Gare de Sécheron,Document,__Entity__,138,134
291,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,BHNS (ligne 60),Document,__Entity__,138,139
292,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,P+R de plus d'une centaine de places,Document,__Entity__,138,140
293,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Tram de Ferney,Document,__Entity__,138,141
294,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Cadence d'un tram toutes les 6 minutes aux heures de pointe,Document,__Entity__,138,142
295,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Cornavin,Document,__Entity__,138,287
296,MENTIONS,e07c4c24dfed91dc04520c5b78c8650f,Léman Express,Document,__Entity__,138,1162
297,HAS_FASTER_ROUTE_TO,BHNS (ligne 60),Gare de Sécheron,__Entity__,__Entity__,139,134
298,HAS_FASTER_ROUTE_TO,BHNS (ligne 60),Léman Express,__Entity__,__Entity__,139,1162
299,HAS_CHARACTERISTIC,Tram de Ferney,P+R de plus d'une centaine de places,__Entity__,__Entity__,141,140
300,HAS_CHARACTERISTIC,Tram de Ferney,Cadence d'un tram toutes les 6 minutes aux heures de pointe,__Entity__,__Entity__,141,142
301,HAS_TERMINUS,Tram de Ferney,Carrefour du Bisou,__Entity__,__Entity__,141,131
302,HAS_STATION,Tram de Ferney,Ferney,__Entity__,__Entity__,141,112
303,IS_COMPLEMENTARY_TO,Tram de Ferney,BHNS (ligne 60),__Entity__,__Entity__,141,139
304,HAS_FASTER_ROUTE_TO,Tram de Ferney,Cornavin,__Entity__,__Entity__,141,287
305,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Carrefour Commerce/Pasteur/Vétérans,Document,__Entity__,143,144
306,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Entrée/sortie,Document,__Entity__,143,145
307,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Accès impossible,Document,__Entity__,143,146
308,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Pose des pavés,Document,__Entity__,143,147
309,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Intérieur de la future fontaine,Document,__Entity__,143,148
310,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Avenue Jules Ferry,Document,__Entity__,143,149
311,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Pose du dallage,Document,__Entity__,143,150
312,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Fermé,Document,__Entity__,143,151
313,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Tram,Document,__Entity__,143,152
314,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Rue René Blanc,Document,__Entity__,143,153
315,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Rue des Vétérans,Document,__Entity__,143,154
316,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Réseau de chaleur,Document,__Entity__,143,155
317,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Enlèvement des chanfreins en enrobés,Document,__Entity__,143,156
318,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Place de l'Hôtel de Ville,Document,__Entity__,143,157
319,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Voirie,Document,__Entity__,143,158
320,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Piétonnisation,Document,__Entity__,143,159
321,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Extension,Document,__Entity__,143,160
322,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Parking public,Document,__Entity__,143,161
323,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Ville,Document,__Entity__,143,162
324,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Rue Paul Bert,Document,__Entity__,143,163
325,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Rue du Commerce,Document,__Entity__,143,164
326,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Carrefour Pasteur/Commerce/Vétérans,Document,__Entity__,143,165
327,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Côté du Globe,Document,__Entity__,143,166
328,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Prolongement,Document,__Entity__,143,167
329,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Taverne de Maître Kanter,Document,__Entity__,143,168
330,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Centre-ville,Document,__Entity__,143,169
331,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Prise en charge du coût du stationnement,Document,__Entity__,143,170
332,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Rue de la Gare,Document,__Entity__,143,171
333,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Prise en charge,Document,__Entity__,143,172
334,MENTIONS,e365ebc8b3bc20602cfeb903ae879131,Sens unique,Document,__Entity__,143,173
335,HAS_ACCESS,Carrefour Commerce/Pasteur/Vétérans,Fermé,__Entity__,__Entity__,144,151
336,HAS_WORK,Carrefour Commerce/Pasteur/Vétérans,Pose du dallage,__Entity__,__Entity__,144,150
337,HAS_WORK,Carrefour Commerce/Pasteur/Vétérans,Enlèvement des chanfreins en enrobés,__Entity__,__Entity__,144,156
338,HAS_WORK,Avenue Jules Ferry,Piétonnisation,__Entity__,__Entity__,149,159
339,HAS_TRAFFIC_DIRECTION,Avenue Jules Ferry,Sens unique,__Entity__,__Entity__,149,173
340,RELATED_TO,Tram,Coupures d’eau rue Mme Fleutet,__Entity__,__Entity__,152,454
341,RELATED_TO,Tram,Modification de circulation du rond-point de l’Etoile,__Entity__,__Entity__,152,455
342,RELATED_TO,Tram,Coupures d’eau rue des Tournelles,__Entity__,__Entity__,152,456
343,RELATED_TO,Tram,Stationnements,__Entity__,__Entity__,152,457
344,RELATED_TO,Tram,Bassin de rétention rue des Tournelles,__Entity__,__Entity__,152,458
345,RELATED_TO,Tram,Coupures d’eau rue du Faucigny,__Entity__,__Entity__,152,459
346,RELATED_TO,Tram,Fluidification de la circulation vers Alsace-Lorraine,__Entity__,__Entity__,152,460
347,RELATED_TO,Tram,Avenue de la Gare et rue du Môle en double sens,__Entity__,__Entity__,152,461
348,HAS_WORK,Tram,Prolongement,__Entity__,__Entity__,152,167
349,WILL_RECEIVE,Tram,électricité,__Entity__,__Entity__,152,787
350,HAS_WORK,Rue René Blanc,Accès impossible,__Entity__,__Entity__,153,146
351,ACCESSIBLE_VIA,Rue René Blanc,Avenue Jules Ferry,__Entity__,__Entity__,153,149
352,ACCESSIBLE_VIA,Rue René Blanc,Rue du Faucigny,__Entity__,__Entity__,153,385
353,HAS_ACCESS,Rue des Vétérans,Entrée/sortie,__Entity__,__Entity__,154,145
354,HAS_EVENT,Rue des Vétérans,Intervention sur les bornes d’accès,__Entity__,__Entity__,154,379
355,HAS_EVENT,Rue des Vétérans,Accès bornes,__Entity__,__Entity__,154,381
356,HAS_EVENT,Rue des Vétérans,Travaux de piétonnisation,__Entity__,__Entity__,154,413
357,HAS_EVENT,Rue des Vétérans,travaux de réaménagement,__Entity__,__Entity__,154,1263
358,HAS_WATER_CUT,Rue des Vétérans,11 décembre,__Entity__,__Entity__,154,797
359,WORK_ON,Rue des Vétérans,Piétonnisation,__Entity__,__Entity__,154,159
360,WORK_ON,Rue des Vétérans,Travaux de réseau d’eau,__Entity__,__Entity__,154,1250
361,HAS_WORK,Réseau de chaleur,Extension,__Entity__,__Entity__,155,160
362,HAS_ACCESS,Place de l'Hôtel de Ville,Entrée/sortie,__Entity__,__Entity__,157,145
363,HAS_COST,Parking public,Prise en charge,__Entity__,__Entity__,161,172
364,HAS_EVENT,Ville,enlèvement des mobiliers mis à disposition,__Entity__,__Entity__,162,229
365,HAS_ACTION,Ville,Prise en charge du coût du stationnement,__Entity__,__Entity__,162,170
366,HAS_WORK,Rue Paul Bert,Accès impossible,__Entity__,__Entity__,163,146
367,HAS_ACCESS,Rue du Commerce,accès,__Entity__,__Entity__,164,208
368,HAS_EVENT,Rue du Commerce,Coupures d’électricité,__Entity__,__Entity__,164,373
369,HAS_WORK,Rue du Commerce,Pose des pavés,__Entity__,__Entity__,164,147
370,HAS_WORK,Rue du Commerce,travaux,__Entity__,__Entity__,164,211
371,HAS_WORK_PART,Rue du Commerce,Intérieur de la future fontaine,__Entity__,__Entity__,164,148
372,HAS_WORK_PART,Rue du Commerce,Voirie,__Entity__,__Entity__,164,158
373,HAS_WORK_PART,Rue du Commerce,Côté du Globe,__Entity__,__Entity__,164,166
374,WORK_ON,Rue du Commerce,Piétonnisation,__Entity__,__Entity__,164,159
375,WORK_ON,Rue du Commerce,Travaux pour l’extension du réseau de chaleur,__Entity__,__Entity__,164,1249
376,WORK_ON,Rue du Commerce,Travaux de réseaux,__Entity__,__Entity__,164,1251
377,HAS_ACCESS,Carrefour Pasteur/Commerce/Vétérans,Fermé,__Entity__,__Entity__,165,151
378,HAS_ACCESS,Taverne de Maître Kanter,Entrée/sortie,__Entity__,__Entity__,168,145
379,HAS_WORK,Centre-ville,Piétonnisation,__Entity__,__Entity__,169,159
380,PART_OF,Rue de la Gare,Rue des Vétérans,__Entity__,__Entity__,171,154
381,HAS_ACCESS,Rue de la Gare,Entrée/sortie,__Entity__,__Entity__,171,145
382,HAS_EVENT,Rue de la Gare,Coupures d’électricité,__Entity__,__Entity__,171,373
383,HAS_WATER_CUT,Rue de la Gare,05 décembre 2023,__Entity__,__Entity__,171,798
384,ACCESS_FROM,Rue de la Gare,Rue Albert Montfort,__Entity__,__Entity__,171,775
385,MENTIONS,64014a2655812c4fa8e680ffab959880,parc Montessuit,Document,__Entity__,175,176
386,MENTIONS,64014a2655812c4fa8e680ffab959880,camions,Document,__Entity__,175,177
387,MENTIONS,64014a2655812c4fa8e680ffab959880,regard,Document,__Entity__,175,178
388,MENTIONS,64014a2655812c4fa8e680ffab959880,installation,Document,__Entity__,175,179
389,MENTIONS,64014a2655812c4fa8e680ffab959880,arrêt de tram,Document,__Entity__,175,180
390,MENTIONS,64014a2655812c4fa8e680ffab959880,réseaux,Document,__Entity__,175,181
391,MENTIONS,64014a2655812c4fa8e680ffab959880,équipements lourds,Document,__Entity__,175,182
392,MENTIONS,64014a2655812c4fa8e680ffab959880,proposer une solution adaptée,Document,__Entity__,175,183
393,MENTIONS,64014a2655812c4fa8e680ffab959880,rue René Blanc,Document,__Entity__,175,184
394,MENTIONS,64014a2655812c4fa8e680ffab959880,circulation impossible,Document,__Entity__,175,185
395,MENTIONS,64014a2655812c4fa8e680ffab959880,circulation,Document,__Entity__,175,186
396,MENTIONS,64014a2655812c4fa8e680ffab959880,circulation piétonne,Document,__Entity__,175,187
397,MENTIONS,64014a2655812c4fa8e680ffab959880,plateforme du tram,Document,__Entity__,175,188
398,MENTIONS,64014a2655812c4fa8e680ffab959880,rue du Faucigny,Document,__Entity__,175,189
399,MENTIONS,64014a2655812c4fa8e680ffab959880,intervenir sur les réseaux souterrains,Document,__Entity__,175,190
400,MENTIONS,64014a2655812c4fa8e680ffab959880,grue,Document,__Entity__,175,191
401,MENTIONS,64014a2655812c4fa8e680ffab959880,rue,Document,__Entity__,175,192
402,MENTIONS,64014a2655812c4fa8e680ffab959880,n’ont pas pu être dévoyés,Document,__Entity__,175,193
403,MENTIONS,64014a2655812c4fa8e680ffab959880,contacter,Document,__Entity__,175,194
404,MENTIONS,64014a2655812c4fa8e680ffab959880,rue Paul Bert,Document,__Entity__,175,195
405,MENTIONS,64014a2655812c4fa8e680ffab959880,av. Jules Ferry,Document,__Entity__,175,196
406,MENTIONS,64014a2655812c4fa8e680ffab959880,contact@tram-pietonnisation.fr,Document,__Entity__,175,197
407,MENTIONS,64014a2655812c4fa8e680ffab959880,situés,Document,__Entity__,175,198
408,MENTIONS,64014a2655812c4fa8e680ffab959880,souterrains,Document,__Entity__,175,199
409,LOCATED_AT,regard,plateforme du tram,__Entity__,__Entity__,178,188
410,HAS_PURPOSE,regard,intervenir sur les réseaux souterrains,__Entity__,__Entity__,178,190
411,CAUSES,installation,circulation impossible,__Entity__,__Entity__,179,185
412,NEEDS,installation,équipements lourds,__Entity__,__Entity__,179,182
413,HAS_CHARACTERISTIC,réseaux,n’ont pas pu être dévoyés,__Entity__,__Entity__,181,193
414,HAS_CHARACTERISTIC,réseaux,situés,__Entity__,__Entity__,181,198
415,HAS_CHARACTERISTIC,réseaux,souterrains,__Entity__,__Entity__,181,199
416,LOCATED_AT,réseaux,plateforme du tram,__Entity__,__Entity__,181,188
417,HAS_TYPE,équipements lourds,camions,__Entity__,__Entity__,182,177
418,HAS_TYPE,équipements lourds,grue,__Entity__,__Entity__,182,191
419,PART_OF,rue René Blanc,rue Paul Bert,__Entity__,__Entity__,184,195
420,LOCATED_AT,circulation,rue,__Entity__,__Entity__,186,192
421,LOCATED_AT,circulation piétonne,parc Montessuit,__Entity__,__Entity__,187,176
422,LOCATED_AT,circulation piétonne,arrêt de tram,__Entity__,__Entity__,187,180
423,PART_OF,rue du Faucigny,rue René Blanc,__Entity__,__Entity__,189,184
424,CONNECTS,rue du Faucigny,rond-point de l’Etoile,__Entity__,__Entity__,189,841
425,CONNECTS,rue du Faucigny,avenue Jules Ferry,__Entity__,__Entity__,189,858
426,HAS_EVENT,rue du Faucigny,fermeture,__Entity__,__Entity__,189,824
427,HAS_EVENT,rue du Faucigny,changement de collecte,__Entity__,__Entity__,189,834
428,HAS_STATUS,rue du Faucigny,fermée à la circulation,__Entity__,__Entity__,189,851
429,HAS_START_POINT,rue du Faucigny,réseaux,__Entity__,__Entity__,189,181
430,ACCESSIBLE_FOR,rue du Faucigny,commerces,__Entity__,__Entity__,189,862
431,ACCESSIBLE_FOR,rue du Faucigny,riverains de l’impasse du Faucigny,__Entity__,__Entity__,189,1246
432,ACCESSIBLE_FROM,rue du Faucigny,parking Libération,__Entity__,__Entity__,189,763
433,LOCATED_AT,rue Paul Bert,av. Jules Ferry,__Entity__,__Entity__,195,196
434,HAS_WORK,rue Paul Bert,Travaux,__Entity__,__Entity__,195,76
435,HAS_PURPOSE,contact@tram-pietonnisation.fr,proposer une solution adaptée,__Entity__,__Entity__,197,183
436,HAS_PURPOSE,contact@tram-pietonnisation.fr,contacter,__Entity__,__Entity__,197,194
437,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,Rue du Commerce,Document,__Entity__,201,164
438,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,lundi 21 octobre,Document,__Entity__,201,202
439,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,rejoindre le parking Montessuit/Hôtel de Ville depuis la rue de Genève,Document,__Entity__,201,203
440,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,améliorer la sécurité de circulation,Document,__Entity__,201,204
441,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,modification,Document,__Entity__,201,205
442,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,suppression de l’accès au parking Montessuit/Hôtel de Ville depuis la rue de la Gare,Document,__Entity__,201,206
443,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,Annemasse Agglo,Document,__Entity__,201,207
444,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,accès,Document,__Entity__,201,208
445,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,nuisances sonores,Document,__Entity__,201,209
446,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,rejoindre le parking Montessuit/Hôtel de Ville depuis l’avenue Emile Zola,Document,__Entity__,201,210
447,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,travaux,Document,__Entity__,201,211
448,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,impossible,Document,__Entity__,201,212
449,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,double sens,Document,__Entity__,201,213
450,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,21 octobre 2024,Document,__Entity__,201,214
451,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,rue Camps,Document,__Entity__,201,215
452,MENTIONS,8f8e10013fb82a34fa812ebeb5288af9,mise à double sens,Document,__Entity__,201,216
453,CAUSES,modification,suppression de l’accès au parking Montessuit/Hôtel de Ville depuis la rue de la Gare,__Entity__,__Entity__,205,206
454,HAS_START_DATE,modification,lundi 21 octobre,__Entity__,__Entity__,205,202
455,WORKS_FOR,Annemasse Agglo,service Eau et Assainissement d’Annemasse Agglo,__Entity__,__Entity__,207,427
456,WORKS_FOR,Annemasse Agglo,service de l’eau d’Annemasse Agglo,__Entity__,__Entity__,207,838
457,PERFORMS,Annemasse Agglo,travaux,__Entity__,__Entity__,207,211
458,PERFORMS,Annemasse Agglo,mise à double sens,__Entity__,__Entity__,207,216
459,HAS_DEPARTMENT,Annemasse Agglo,service d'eau,__Entity__,__Entity__,207,407
460,HAS_CONTACT_INFO,Annemasse Agglo,04.50.87.62.73,__Entity__,__Entity__,207,803
461,PROVIDES_SERVICE,Annemasse Agglo,Eau et Assainissement,__Entity__,__Entity__,207,810
462,PROVIDES_SERVICE,Annemasse Agglo,Service de l’Eau et de l’Assainissement,__Entity__,__Entity__,207,812
463,EXPRESSES_GRATITUDE,Annemasse Agglo,usagers,__Entity__,__Entity__,207,848
464,EXPRESSES_APOLOGY,Annemasse Agglo,usagers,__Entity__,__Entity__,207,848
465,HAS_STATUS,accès,impossible,__Entity__,__Entity__,208,212
466,CAUSES,travaux,nuisances sonores,__Entity__,__Entity__,211,209
467,HAS_START_DATE,travaux,29 juillet,__Entity__,__Entity__,211,228
468,HAS_END_DATE,travaux,début septembre,__Entity__,__Entity__,211,358
469,HAS_PURPOSE,travaux,améliorer la sécurité de circulation,__Entity__,__Entity__,211,204
470,HAS_DESCRIPTION,travaux,dévoiement des réseaux d’assainissement et d’eau potable en prévision de la future implantation définitive des PAV enterrés,__Entity__,__Entity__,211,363
471,HAS_STATUS,rue Camps,double sens,__Entity__,__Entity__,215,213
472,HAS_START_DATE,mise à double sens,21 octobre 2024,__Entity__,__Entity__,216,214
473,HAS_PURPOSE,mise à double sens,rejoindre le parking Montessuit/Hôtel de Ville depuis la rue de Genève,__Entity__,__Entity__,216,203
474,HAS_PURPOSE,mise à double sens,rejoindre le parking Montessuit/Hôtel de Ville depuis l’avenue Emile Zola,__Entity__,__Entity__,216,210
475,MENTIONS,042100ac48b5d44113595addaf78af29,Ville,Document,__Entity__,223,162
476,MENTIONS,042100ac48b5d44113595addaf78af29,travaux,Document,__Entity__,223,211
477,MENTIONS,042100ac48b5d44113595addaf78af29,avenue Pasteur,Document,__Entity__,223,224
478,MENTIONS,042100ac48b5d44113595addaf78af29,9 septembre,Document,__Entity__,223,225
479,MENTIONS,042100ac48b5d44113595addaf78af29,déviation,Document,__Entity__,223,226
480,MENTIONS,042100ac48b5d44113595addaf78af29,La Maison de l’eau,Document,__Entity__,223,227
481,MENTIONS,042100ac48b5d44113595addaf78af29,29 juillet,Document,__Entity__,223,228
482,MENTIONS,042100ac48b5d44113595addaf78af29,enlèvement des mobiliers mis à disposition,Document,__Entity__,223,229
483,MENTIONS,042100ac48b5d44113595addaf78af29,au droit des PAV place Libération,Document,__Entity__,223,230
484,MENTIONS,042100ac48b5d44113595addaf78af29,avenue Henri Barbusse,Document,__Entity__,223,231
485,MENTIONS,042100ac48b5d44113595addaf78af29,entre Commerce et René Blanc,Document,__Entity__,223,232
486,MENTIONS,042100ac48b5d44113595addaf78af29,23 septembre,Document,__Entity__,223,233
487,MENTIONS,042100ac48b5d44113595addaf78af29,mercredi 31 juillet 2024,Document,__Entity__,223,350
488,MENTIONS,042100ac48b5d44113595addaf78af29,rue du Commerce,Document,__Entity__,223,351
489,MENTIONS,042100ac48b5d44113595addaf78af29,20 septembre,Document,__Entity__,223,352
490,MENTIONS,042100ac48b5d44113595addaf78af29,rue Blanc,Document,__Entity__,223,353
491,MENTIONS,042100ac48b5d44113595addaf78af29,6h du matin,Document,__Entity__,223,354
492,MENTIONS,042100ac48b5d44113595addaf78af29,route des Vallées,Document,__Entity__,223,355
493,MENTIONS,042100ac48b5d44113595addaf78af29,rue Bert,Document,__Entity__,223,356
494,MENTIONS,042100ac48b5d44113595addaf78af29,22 septembre,Document,__Entity__,223,357
495,MENTIONS,042100ac48b5d44113595addaf78af29,début septembre,Document,__Entity__,223,358
496,MENTIONS,042100ac48b5d44113595addaf78af29,intervention de réhabilitation sans tranchées,Document,__Entity__,223,359
497,MENTIONS,042100ac48b5d44113595addaf78af29,La rue Malbrande,Document,__Entity__,223,360
498,MENTIONS,042100ac48b5d44113595addaf78af29,soir,Document,__Entity__,223,361
499,MENTIONS,042100ac48b5d44113595addaf78af29,mardi 30 juillet 2024,Document,__Entity__,223,362
500,MENTIONS,042100ac48b5d44113595addaf78af29,dévoiement des réseaux d’assainissement et d’eau potable en prévision de la future implantation définitive des PAV enterrés,Document,__Entity__,223,363
501,MENTIONS,042100ac48b5d44113595addaf78af29,travaux de piétonnisation,Document,__Entity__,223,364
502,MENTIONS,042100ac48b5d44113595addaf78af29,matin,Document,__Entity__,223,365
503,MENTIONS,042100ac48b5d44113595addaf78af29,sens unique,Document,__Entity__,223,366
504,HAS_EVENT,avenue Pasteur,travaux,__Entity__,__Entity__,224,211
505,HAS_WORK,avenue Pasteur,Coupure d’eau,__Entity__,__Entity__,224,368
506,HAS_LOCATION,avenue Pasteur,au droit des PAV place Libération,__Entity__,__Entity__,224,230
507,HAS_LOCATION,avenue Pasteur,entre Commerce et René Blanc,__Entity__,__Entity__,224,232
508,HAS_EVENT,La Maison de l’eau,intervention de réhabilitation sans tranchées,__Entity__,__Entity__,227,359
