triplesID,relationID,Type,Start_entity,End_entity,start_entity_Labels,end_entity_Labels,start_entity_id,end_entity_id
,2,LOCATED_IN,Unireso Léman Pass,Genève,__Entity__,__Entity__,661,236
,112,HAS_TRANSPORT,Annecy,SIBRA,__Entity__,__Entity__,662,634
,101,HAS_TRANSPORTATION,Annecy,Tramway,__Entity__,__Entity__,662,539
,2,LOCATED_IN,Arv'i Proxim'iTi,Haute-Savoie,__Entity__,__Entity__,663,642
,56,PART_OF,Ligne La Roche-sur-Foron,Ligne Saint-Gervais-les-Bains,__Entity__,__Entity__,664,1027
,18,CONNECTS,Ligne La Roche-sur-Foron,Saint-Gervais-les-Bains,__Entity__,__Entity__,664,643
,56,PART_OF,Trolleybus de Genève,Unireso/Léman Pass,__Entity__,__Entity__,666,1029
,2,LOCATED_IN,Trolleybus de Genève,Genève,__Entity__,__Entity__,666,236
,3,MENTIONS,5fb15efa47e9605c8316d5c79d60ee33,Douane de Perly,frontière,Document,667,719
,56,PART_OF,Ligne 15 du tramway de Genève,Tramway de Genève,__Entity__,__Entity__,669,587
,120,SERVES,Ligne 15 du tramway de Genève,Genève,__Entity__,__Entity__,669,236
,120,SERVES,Ligne 15 du tramway de Genève,Carouge,__Entity__,__Entity__,669,340
,120,SERVES,Ligne 15 du tramway de Genève,Lancy,__Entity__,__Entity__,669,493
,120,SERVES,Ligne 15 du tramway de Genève,Plan-les-Ouates,__Entity__,__Entity__,669,679
,214,TERMINUS,Ligne 15 du tramway de Genève,"Plan-les-Ouates, ZIPLO - Genève, Nations",__Entity__,__Entity__,669,672
,122,HAS_INFRASTRUCTURE,Ligne 15 du tramway de Genève,Manuelle (marche à vue),__Entity__,__Entity__,669,678
,215,HAS_MATERIAL,Ligne 15 du tramway de Genève,Stadler Tango,__Entity__,__Entity__,669,560
,215,HAS_MATERIAL,Ligne 15 du tramway de Genève,Bombardier Cityrunner,__Entity__,__Entity__,669,571
,123,HAS_DEPOT,Ligne 15 du tramway de Genève,Bachet-de-Pesay En Chardon,__Entity__,__Entity__,669,668
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Grand-Lancy, Palettes",__Entity__,__Entity__,669,249
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Perly, En Louche",__Entity__,__Entity__,669,670
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Saint-Julien-en-Genevois, Mössingen",__Entity__,__Entity__,669,671
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Perly, douane",__Entity__,__Entity__,669,673
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Plan-les-Ouates, ZIPLO",__Entity__,__Entity__,669,674
,124,HAS_STOP,Ligne 15 du tramway de Genève,Douane de Perly,frontière,__Entity__,669,719
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Grand-Lancy, Lancy Piscine",__Entity__,__Entity__,669,676
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Saint-Julien-en-Genevois, centre",__Entity__,__Entity__,669,677
,124,HAS_STOP,Ligne 15 du tramway de Genève,Saint-Julien-en-Genevois,__Entity__,__Entity__,669,680
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Plan-les-Ouates, Le Rolliet",__Entity__,__Entity__,669,681
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Grand-Lancy, Curé-Baud",__Entity__,__Entity__,669,682
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Grand-Lancy, Place du 1er-Août",__Entity__,__Entity__,669,683
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Perly, Ravières",__Entity__,__Entity__,669,684
,124,HAS_STOP,Ligne 15 du tramway de Genève,"Grand-Lancy, Mairie de L",__Entity__,__Entity__,669,685
,2,LOCATED_IN,"Plan-les-Ouates, ZIPLO",Plan-les-Ouates,__Entity__,__Entity__,674,679
,108,HAS_CONNECTION_WITH,"Plan-les-Ouates, ZIPLO",Lancy-Pont-Rouge,__Entity__,__Entity__,674,241
,110,HAS_COORDINATES,"Plan-les-Ouates, ZIPLO","46° 10′ 00″ N, 6° 06′ 12″ E",__Entity__,__Entity__,674,915
,111,HAS_ZONE,"Plan-les-Ouates, ZIPLO",10,__Entity__,__Entity__,674,917
,2,LOCATED_IN,"Grand-Lancy, Lancy Piscine",Grand-Lancy,__Entity__,__Entity__,676,313
,110,HAS_COORDINATES,"Grand-Lancy, Lancy Piscine","46° 10′ 45″ N, 6° 07′ 18″ E",__Entity__,__Entity__,676,920
,111,HAS_ZONE,"Grand-Lancy, Lancy Piscine",10,__Entity__,__Entity__,676,917
,2,LOCATED_IN,Plan-les-Ouates,Suisse,__Entity__,__Entity__,679,638
,59,HAS_CHARACTERISTIC,Plan-les-Ouates,zone industrielle,__Entity__,__Entity__,679,114
,59,HAS_CHARACTERISTIC,Plan-les-Ouates,beaucoup d’écoles,__Entity__,__Entity__,679,120
,199,HAS_PART,Plan-les-Ouates,zone industrielle,__Entity__,__Entity__,679,114
,96,HAS_RELATION_WITH,Plan-les-Ouates,Le Rolliet,__Entity__,__Entity__,679,705
,97,IS_ON,Plan-les-Ouates,"Ligne 18 vers « Meyrin, CERN »",__Entity__,__Entity__,679,734
,102,CONNECTED_BY_LINE_15,Plan-les-Ouates,Grand-Lancy,__Entity__,__Entity__,679,313
,102,CONNECTED_BY_LINE_15,Plan-les-Ouates,ZIPLO,__Entity__,__Entity__,679,866
,68,HAS_EVENT,Plan-les-Ouates,Week-end de l’Escalade,__Entity__,__Entity__,679,115
,216,HAS_OFFICIAL,Plan-les-Ouates,Maire,__Entity__,__Entity__,679,113
,217,HAS_RESIDENT,Plan-les-Ouates,12 habitants,__Entity__,__Entity__,679,122
,217,HAS_RESIDENT,Plan-les-Ouates,14 000 employés,__Entity__,__Entity__,679,124
,56,PART_OF,Saint-Julien-en-Genevois,France,__Entity__,__Entity__,680,654
,53,HAS_STATION,Saint-Julien-en-Genevois,SNCF,__Entity__,__Entity__,680,658
,53,HAS_STATION,Saint-Julien-en-Genevois,Mössingen,__Entity__,__Entity__,680,726
,53,HAS_STATION,Saint-Julien-en-Genevois,centre,__Entity__,__Entity__,680,973
,27,IS_PART_OF,Saint-Julien-en-Genevois,Unireso,__Entity__,__Entity__,680,563
,96,HAS_RELATION_WITH,Saint-Julien-en-Genevois,Mössingen,__Entity__,__Entity__,680,726
,97,IS_ON,Saint-Julien-en-Genevois,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,680,733
,127,HAS_EQUIPMENT,Saint-Julien-en-Genevois,Stadler Tango,__Entity__,__Entity__,680,560
,127,HAS_EQUIPMENT,Saint-Julien-en-Genevois,Bombardier Cityrunner,__Entity__,__Entity__,680,571
,128,HAS_FARE_ZONE,Saint-Julien-en-Genevois,Zone 10,__Entity__,__Entity__,680,928
,129,HAS_TRAFFIC,Saint-Julien-en-Genevois,"12,953 millions de voyages",__Entity__,__Entity__,680,929
,218,HAS_HALL,Saint-Julien-en-Genevois,Salle L’Arande,__Entity__,__Entity__,680,83
,2,LOCATED_IN,"Plan-les-Ouates, Le Rolliet",Plan-les-Ouates,__Entity__,__Entity__,681,679
,110,HAS_COORDINATES,"Plan-les-Ouates, Le Rolliet","46° 10′ 17″ N, 6° 06′ 30″ E",__Entity__,__Entity__,681,912
,111,HAS_ZONE,"Plan-les-Ouates, Le Rolliet",10,__Entity__,__Entity__,681,917
,2,LOCATED_IN,"Grand-Lancy, Curé-Baud",Grand-Lancy,__Entity__,__Entity__,682,313
,110,HAS_COORDINATES,"Grand-Lancy, Curé-Baud","46° 10′ 30″ N, 6° 06′ 58″ E",__Entity__,__Entity__,682,910
,111,HAS_ZONE,"Grand-Lancy, Curé-Baud",10,__Entity__,__Entity__,682,917
,56,PART_OF,"Grand-Lancy, Place du 1er-Août",Grand-Lancy,__Entity__,__Entity__,683,313
,2,LOCATED_IN,"Grand-Lancy, Place du 1er-Août",Grand-Lancy,__Entity__,__Entity__,683,313
,110,HAS_COORDINATES,"Grand-Lancy, Place du 1er-Août","46° 10′ 55″ N, 6° 07′ 15″ E",__Entity__,__Entity__,683,913
,111,HAS_ZONE,"Grand-Lancy, Place du 1er-Août",10,__Entity__,__Entity__,683,917
,56,PART_OF,"Genève, Stand",Genève,__Entity__,__Entity__,687,236
,56,PART_OF,"Genève, Maison de la Paix",Genève,__Entity__,__Entity__,688,236
,56,PART_OF,"Genève, Nations",Genève,__Entity__,__Entity__,689,236
,56,PART_OF,"Genève, Nations",Ligne 15,__Entity__,__Entity__,689,296
,56,PART_OF,"Carouge, Pictet-Thellusson",Carouge,__Entity__,__Entity__,690,340
,56,PART_OF,"Carouge, Pictet-Thellusson",rebroussement Genève,__Entity__,__Entity__,690,1081
,2,LOCATED_IN,"Carouge, Pictet-Thellusson",Carouge,__Entity__,__Entity__,690,340
,54,HAS_CONNECTION,"Carouge, Pictet-Thellusson",Tramway,__Entity__,__Entity__,690,539
,110,HAS_COORDINATES,"Carouge, Pictet-Thellusson","46° 11′ 20″ N, 6° 07′ 51″ E",__Entity__,__Entity__,690,916
,111,HAS_ZONE,"Carouge, Pictet-Thellusson",10,__Entity__,__Entity__,690,917
,219,HAS_COORDINATE,"Carouge, Pictet-Thellusson","46° 11′ 20″ N, 6° 07′ 51″ E",__Entity__,__Entity__,690,916
,56,PART_OF,"Genève, Collège Sismondi",Genève,__Entity__,__Entity__,691,236
,56,PART_OF,"Lancy-Pont-Rouge, gare/Étoile Route des Jeunes (Voie centrale)",Lancy-Pont-Rouge,__Entity__,__Entity__,692,241
,56,PART_OF,"Genève, Industrielle",Genève,__Entity__,__Entity__,693,236
,56,PART_OF,"Genève, Industrielle",rebroussement Genève,__Entity__,__Entity__,693,1081
,2,LOCATED_IN,"Genève, Industrielle",Genève,__Entity__,__Entity__,693,236
,54,HAS_CONNECTION,"Genève, Industrielle",Tramway,__Entity__,__Entity__,693,539
,110,HAS_COORDINATES,"Genève, Industrielle","46° 11′ 25″ N, 6° 08′ 02″ E",__Entity__,__Entity__,693,918
,111,HAS_ZONE,"Genève, Industrielle",10,__Entity__,__Entity__,693,917
,219,HAS_COORDINATE,"Genève, Industrielle","46° 11′ 25″ N, 6° 08′ 02″ E",__Entity__,__Entity__,693,918
,56,PART_OF,"Genève, Uni-Mail",Genève,__Entity__,__Entity__,694,236
,56,PART_OF,"Genève, Uni-Mail",rebroussement Genève,__Entity__,__Entity__,694,1081
,2,LOCATED_IN,"Genève, Uni-Mail",Genève,__Entity__,__Entity__,694,236
,219,HAS_COORDINATE,"Genève, Uni-Mail",46° 11′ 41″ N,__Entity__,__Entity__,694,1128
,56,PART_OF,"Genève, Cirque",Genève,__Entity__,__Entity__,695,236
,56,PART_OF,"Lancy-Pont-Rouge, gare",Lancy-Pont-Rouge,__Entity__,__Entity__,696,241
,2,LOCATED_IN,"Lancy-Pont-Rouge, gare",Lancy,__Entity__,__Entity__,696,493
,57,HAS_LINE,"Lancy-Pont-Rouge, gare",CEVA,__Entity__,__Entity__,696,657
,53,HAS_STATION,"Lancy-Pont-Rouge, gare",Gare de Lancy-Pont-Rouge,__Entity__,__Entity__,696,718
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare",Ligne 15,__Entity__,__Entity__,696,296
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare",Bus,__Entity__,__Entity__,696,543
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare",CEVA,__Entity__,__Entity__,696,657
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare",Route des Jeunes (Voie centrale),__Entity__,__Entity__,696,711
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare",CFF Léman Express,__Entity__,__Entity__,696,1130
,96,HAS_RELATION_WITH,"Lancy-Pont-Rouge, gare",Gare de Lancy-Pont-Rouge,__Entity__,__Entity__,696,718
,111,HAS_ZONE,"Lancy-Pont-Rouge, gare",10,__Entity__,__Entity__,696,917
,219,HAS_COORDINATE,"Lancy-Pont-Rouge, gare","46° 11′ 16″ N, 6° 07′ 29″ E",__Entity__,__Entity__,696,1129
,56,PART_OF,"Genève, Acacias",Genève,__Entity__,__Entity__,697,236
,56,PART_OF,"Genève, Acacias",rebroussement Genève,__Entity__,__Entity__,697,1081
,2,LOCATED_IN,"Genève, Acacias",Genève,__Entity__,__Entity__,697,236
,54,HAS_CONNECTION,"Genève, Acacias",Tramway,__Entity__,__Entity__,697,539
,111,HAS_ZONE,"Genève, Acacias",10,__Entity__,__Entity__,697,917
,219,HAS_COORDINATE,"Genève, Acacias","46° 11′ 34″ N, 6° 08′ 18″ E",__Entity__,__Entity__,697,1126
,56,PART_OF,"Genève, Plainpalais",Genève,__Entity__,__Entity__,698,236
,56,PART_OF,"Genève, Plainpalais",Ligne 15,__Entity__,__Entity__,698,296
,2,LOCATED_IN,"Genève, Plainpalais",Genève,__Entity__,__Entity__,698,236
,56,PART_OF,Terminus de la ligne 17 Gare de Lancy-Pont-Rouge,Lancy-Pont-Rouge,__Entity__,__Entity__,699,241
,56,PART_OF,"Grand-Lancy, Mairie de Lancy",Grand-Lancy,__Entity__,__Entity__,700,313
,2,LOCATED_IN,"Grand-Lancy, Mairie de Lancy",Grand-Lancy,__Entity__,__Entity__,700,313
,110,HAS_COORDINATES,"Grand-Lancy, Mairie de Lancy","46° 11′ 03″ N, 6° 07′ 19″ E",__Entity__,__Entity__,700,919
,111,HAS_ZONE,"Grand-Lancy, Mairie de Lancy",10,__Entity__,__Entity__,700,917
,56,PART_OF,"Genève, Butini",Genève,__Entity__,__Entity__,701,236
,56,PART_OF,"Genève, Môle",Genève,__Entity__,__Entity__,702,236
,56,PART_OF,Genève-Aéroport,Ligne 15,__Entity__,__Entity__,704,296
,96,HAS_RELATION_WITH,Genève-Aéroport,Mercier,__Entity__,__Entity__,704,721
,12,LOCATED_ON,Genève-Aéroport,Lausanne – Genève,__Entity__,__Entity__,704,740
,108,HAS_CONNECTION_WITH,Genève-Aéroport,Lancy-Pont-Rouge,__Entity__,__Entity__,704,241
,56,PART_OF,Le Rolliet,Grand-Lancy,__Entity__,__Entity__,705,313
,96,HAS_RELATION_WITH,Le Rolliet,Grand-Lancy,__Entity__,__Entity__,705,313
,96,HAS_RELATION_WITH,Lancy Piscine,Place du 1er-Août,__Entity__,__Entity__,706,710
,99,HAS_BORDOR,Lancy Piscine,Point de rebroussement Grand-Lancy,__Entity__,__Entity__,706,896
,56,PART_OF,Uni-Mail,Genève,__Entity__,__Entity__,707,236
,2,LOCATED_IN,Uni-Mail,Geneva,__Entity__,__Entity__,707,745
,96,HAS_RELATION_WITH,Uni-Mail,"Lancy-Bachet, gare",__Entity__,__Entity__,707,722
,108,HAS_CONNECTION_WITH,Uni-Mail,Lancy-Pont-Rouge,__Entity__,__Entity__,707,241
,96,HAS_RELATION_WITH,En Louche,Plan-les-Ouates,__Entity__,__Entity__,708,679
,56,PART_OF,Julien-en-Genevois,centre Saint-Julien-en-Genevois,__Entity__,__Entity__,709,902
,44,CONNECTED_TO,Julien-en-Genevois,Plan-les-Ouates,__Entity__,__Entity__,709,679
,44,CONNECTED_TO,Julien-en-Genevois,Perly,__Entity__,__Entity__,709,728
,44,CONNECTED_TO,Julien-en-Genevois,Cherpines-Charrotons,__Entity__,__Entity__,709,954
,96,HAS_RELATION_WITH,Julien-en-Genevois,Saint-Julien-en-Genevois,__Entity__,__Entity__,709,680
,96,HAS_RELATION_WITH,Place du 1er-Août,Mairie de Lancy,__Entity__,__Entity__,710,720
,96,HAS_RELATION_WITH,Route des Jeunes (Voie centrale),Carouge,__Entity__,__Entity__,711,340
,96,HAS_RELATION_WITH,Ravières,En Louche,__Entity__,__Entity__,712,708
,56,PART_OF,Pictet-Thellusson,Carouge,__Entity__,__Entity__,713,340
,56,PART_OF,Pictet-Thellusson,Point de rebroussement,__Entity__,__Entity__,713,863
,2,LOCATED_IN,Pictet-Thellusson,Carouge,__Entity__,__Entity__,713,340
,96,HAS_RELATION_WITH,Pictet-Thellusson,Genève,__Entity__,__Entity__,713,236
,108,HAS_CONNECTION_WITH,Pictet-Thellusson,Lancy-Pont-Rouge,__Entity__,__Entity__,713,241
,2,LOCATED_IN,Industrielle,Geneva,__Entity__,__Entity__,714,745
,96,HAS_RELATION_WITH,Industrielle,Acacias,__Entity__,__Entity__,714,716
,108,HAS_CONNECTION_WITH,Industrielle,Lancy-Pont-Rouge,__Entity__,__Entity__,714,241
,2,LOCATED_IN,Goulart,Geneva,__Entity__,__Entity__,715,745
,96,HAS_RELATION_WITH,Goulart,"Bernex, Vailly",__Entity__,__Entity__,715,263
,108,HAS_CONNECTION_WITH,Goulart,Lancy-Pont-Rouge,__Entity__,__Entity__,715,241
,2,LOCATED_IN,Acacias,Geneva,__Entity__,__Entity__,716,745
,96,HAS_RELATION_WITH,Acacias,L'Arve,__Entity__,__Entity__,716,280
,108,HAS_CONNECTION_WITH,Acacias,Lancy-Pont-Rouge,__Entity__,__Entity__,716,241
,56,PART_OF,Curé-Baud,Point de rebroussement,__Entity__,__Entity__,717,863
,96,HAS_RELATION_WITH,Curé-Baud,"Meyrin, CERN",__Entity__,__Entity__,717,245
,56,PART_OF,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,54,HAS_CONNECTION,Gare de Lancy-Pont-Rouge,Ligne 15,__Entity__,__Entity__,718,296
,54,HAS_CONNECTION,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,96,HAS_RELATION_WITH,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,98,HAS_PLACE,Gare de Lancy-Pont-Rouge,CEVA,__Entity__,__Entity__,718,657
,98,HAS_PLACE,Gare de Lancy-Pont-Rouge,Jonction,__Entity__,__Entity__,718,885
,56,PART_OF,Douane de Perly,Perly,__Entity__,__Entity__,719,728
,56,PART_OF,Douane de Perly,frontière Perly,__Entity__,__Entity__,719,892
,96,HAS_RELATION_WITH,Douane de Perly,Perly,__Entity__,__Entity__,719,728
,97,IS_ON,Douane de Perly,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,719,733
,56,PART_OF,Mairie de Lancy,Lancy-Pont-Rouge,__Entity__,__Entity__,720,241
,56,PART_OF,Mairie de Lancy,Lancy,__Entity__,__Entity__,720,493
,96,HAS_RELATION_WITH,Mairie de Lancy,"Lancy-Pont-Rouge, gare",__Entity__,__Entity__,720,696
,2,LOCATED_IN,Mercier,Geneva,__Entity__,__Entity__,721,745
,96,HAS_RELATION_WITH,Mercier,Goulart,__Entity__,__Entity__,721,715
,108,HAS_CONNECTION_WITH,Mercier,Lancy-Pont-Rouge,__Entity__,__Entity__,721,241
,96,HAS_RELATION_WITH,"Lancy-Bachet, gare","Grand-Lancy, Palettes",__Entity__,__Entity__,722,249
,108,HAS_CONNECTION_WITH,"Lancy-Bachet, gare",Lancy-Pont-Rouge,__Entity__,__Entity__,722,241
,2,LOCATED_IN,"Lancy-Pont-Rouge, gare/Étoile",Lancy,__Entity__,__Entity__,723,493
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Tramway,__Entity__,__Entity__,723,539
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Bus,__Entity__,__Entity__,723,543
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",Cars Région Haute-Savoie 272,__Entity__,__Entity__,723,1127
,54,HAS_CONNECTION,"Lancy-Pont-Rouge, gare/Étoile",CFF Léman Express,__Entity__,__Entity__,723,1130
,96,HAS_RELATION_WITH,"Lancy-Pont-Rouge, gare/Étoile",Route des Jeunes (Voie centrale),__Entity__,__Entity__,723,711
,110,HAS_COORDINATES,"Lancy-Pont-Rouge, gare/Étoile","46° 11′ 15″ N, 6° 07′ 38″ E",__Entity__,__Entity__,723,911
,111,HAS_ZONE,"Lancy-Pont-Rouge, gare/Étoile",10,__Entity__,__Entity__,723,917
,219,HAS_COORDINATE,"Lancy-Pont-Rouge, gare/Étoile","46° 11′ 15″ N, 6° 07′ 38″ E",__Entity__,__Entity__,723,911
,54,HAS_CONNECTION,Gare de Genève-La Praille,Lancy-Pont-Rouge,__Entity__,__Entity__,724,241
,96,HAS_RELATION_WITH,Gare de Genève-La Praille,"Lancy-Pont-Rouge, gare/Étoile",__Entity__,__Entity__,724,723
,220,INTERSECTION,Gare de Genève-La Praille,CEVA,__Entity__,__Entity__,724,657
,57,HAS_LINE,"Annemasse, Parc Montessuit",Ligne d'Aix-les-Bains-Le Revard à Annemasse,__Entity__,__Entity__,725,1069
,96,HAS_RELATION_WITH,"Annemasse, Parc Montessuit",Cirque,__Entity__,__Entity__,725,600
,108,HAS_CONNECTION_WITH,"Annemasse, Parc Montessuit",Lancy-Pont-Rouge,__Entity__,__Entity__,725,241
,96,HAS_RELATION_WITH,Mössingen,Douane de Perly,__Entity__,__Entity__,726,719
,56,PART_OF,"Thônex, Moillesulaz",Ligne 12,__Entity__,__Entity__,727,295
,53,HAS_STATION,"Thônex, Moillesulaz",Le Foron,__Entity__,__Entity__,727,1065
,53,HAS_STATION,"Thônex, Moillesulaz",Douane de Moillesulaz,__Entity__,__Entity__,727,1067
,96,HAS_RELATION_WITH,"Thônex, Moillesulaz","Annemasse, Parc Montessuit",__Entity__,__Entity__,727,725
,108,HAS_CONNECTION_WITH,"Thônex, Moillesulaz",Lancy-Pont-Rouge,__Entity__,__Entity__,727,241
,53,HAS_STATION,Perly,En Louche,__Entity__,__Entity__,728,708
,53,HAS_STATION,Perly,Ravières,__Entity__,__Entity__,728,712
,53,HAS_STATION,Perly,douane,__Entity__,__Entity__,728,972
,96,HAS_RELATION_WITH,Perly,Ravières,__Entity__,__Entity__,728,712
,97,IS_ON,Perly,Ligne de Longeray-Léaz au Bouveret,__Entity__,__Entity__,728,733
,129,HAS_TRAFFIC,Perly,trafic général,__Entity__,__Entity__,728,1382
,221,HAS_RESIDENTS,Perly,17 riverains,__Entity__,__Entity__,728,81
,222,HAS_BUSINESSES,Perly,Commerçants,__Entity__,__Entity__,728,80
,97,IS_ON,Collège Sismondi Genève,Ligne Lausanne – Genève vers Lausanne,__Entity__,__Entity__,731,730
,54,HAS_CONNECTION,Gare de Genève-Sécheron,Gare de Genève-Cornavin,__Entity__,__Entity__,732,260
,97,IS_ON,Gare de Genève-Sécheron,Ligne Lausanne – Genève vers Lausanne,__Entity__,__Entity__,732,730
,12,LOCATED_ON,Gare de Genève-Sécheron,Lausanne – Genève,__Entity__,__Entity__,732,740
,98,HAS_PLACE,Gare de Genève-Sécheron,Ligne Lausanne – Genève,__Entity__,__Entity__,732,877
,108,HAS_CONNECTION_WITH,Gare de Genève-Sécheron,Lancy-Pont-Rouge,__Entity__,__Entity__,732,241
,21,HAS_DESTINATION,Lignes 12 et 18,"Grand-Lancy, Palettes",__Entity__,__Entity__,739,249
,21,HAS_DESTINATION,Lignes 12 et 18,"Lancy-Bachet, gare",__Entity__,__Entity__,739,722
,98,HAS_PLACE,Route des Jeunes,(Voie centrale),__Entity__,__Entity__,741,888
,21,HAS_DESTINATION,"Lignes 12, 17 et 18","Meyrin, CERN",__Entity__,__Entity__,742,245
,21,HAS_DESTINATION,"Lignes 12, 17 et 18","Annemasse, Parc Montessuit",__Entity__,__Entity__,742,725
,56,PART_OF,Collège Sismondi,Genève,__Entity__,__Entity__,743,236
,2,LOCATED_IN,Collège Sismondi,Geneva,__Entity__,__Entity__,743,745
,108,HAS_CONNECTION_WITH,Collège Sismondi,Lancy-Pont-Rouge,__Entity__,__Entity__,743,241
,21,HAS_DESTINATION,Lignes 14 et 18,"Meyrin, CERN",__Entity__,__Entity__,744,245
,21,HAS_DESTINATION,Lignes 14 et 18,"Grand-Lancy, Palettes",__Entity__,__Entity__,744,249
,21,HAS_DESTINATION,Lignes 14 et 18,"Bernex, Vailly",__Entity__,__Entity__,744,263
,21,HAS_DESTINATION,Lignes 14 et 18,"Meyrin, Gravière",__Entity__,__Entity__,744,264
,68,HAS_EVENT,Mairie,Accès des riverains,__Entity__,__Entity__,747,392
,174,LOCATION,place Jean-Jacques Rousseau,plateforme de la future fontaine,__Entity__,__Entity__,757,759
,150,DATE,plateforme de la future fontaine,mercredi 21 février 2024,__Entity__,__Entity__,759,467
,223,OWNED_BY,parking Libération,société SAGS,__Entity__,__Entity__,763,764
,149,TIME_PERIOD,cadre des travaux de piétonnisation,de 7h30 à 18h,__Entity__,__Entity__,769,468
,149,TIME_PERIOD,cadre des travaux de piétonnisation,du 15 au 22 février 2024,__Entity__,__Entity__,769,760
,224,EXCEPT_TIME,cadre des travaux de piétonnisation,week-end,__Entity__,__Entity__,769,464
,225,CONNECT_TO,Immeuble,Rue du Commerce,__Entity__,__Entity__,772,164
,226,PERFORM_CUT,Service Eau et Assainissement d’Annemasse Agglo,Rue des Vétérans,__Entity__,__Entity__,773,154
,226,PERFORM_CUT,Service Eau et Assainissement d’Annemasse Agglo,Rue du Commerce,__Entity__,__Entity__,773,164
,227,EXIT_TO,Rue Adrien Ligué,Rue Albert Montfort,__Entity__,__Entity__,774,775
,228,WILL_SERVE,Futures lignes aériennes de contact,Tram,__Entity__,__Entity__,780,152
,229,WILL_AFFECT,Coupure gaz,réseau de gaz,__Entity__,__Entity__,782,777
,230,WILL_BE_RESTORED,Coupure gaz,24 janvier 2024,__Entity__,__Entity__,782,779
,231,WILL_HAPPEN,Suppression des arbres rue des Voirons,1er février,__Entity__,__Entity__,783,784
,232,WILL_RESULT,Suppression des arbres rue des Voirons,libérer la place pour les futures lignes aériennes de contact,__Entity__,__Entity__,783,778
,233,WILL_HAVE,Croisement des rues Vétérans/ Gare,Coupure gaz,__Entity__,__Entity__,790,782
,234,WILL_BE_AVAILABLE,Accès riverains,18 février 2024,__Entity__,__Entity__,791,785
,234,WILL_BE_AVAILABLE,Accès riverains,1er février 2024,__Entity__,__Entity__,791,788
,235,WILL_REQUIRE,Accès riverains,macaron,__Entity__,__Entity__,791,789
,229,WILL_AFFECT,Travaux de prolongement du Tram,circulation,__Entity__,__Entity__,792,186
,229,WILL_AFFECT,Travaux de prolongement du Tram,future aire piétonne,__Entity__,__Entity__,792,786
,236,WILL_BEGIN,Travaux de prolongement du Tram,1er février 2024,__Entity__,__Entity__,792,788
,237,HAS_PHONE_NUMBER,Maison de l’Eau,04.50.87.62.73,__Entity__,__Entity__,801,803
,85,HAS_CONTACT_INFO,Maison de l’Eau,04.50.87.62.73,__Entity__,__Entity__,801,803
,36,HAS_DURATION,Fermeture,10:30,__Entity__,__Entity__,804,809
,37,HAS_START_DATE,Fermeture,18/12/2023,__Entity__,__Entity__,804,800
,89,HAS_END_DATE,Fermeture,18/12/2023,__Entity__,__Entity__,804,800
,91,HAS_LOCATION,Fermeture,rue des Voirons,__Entity__,__Entity__,804,426
,153,HAS_CAUSE,Fermeture,démontage d’une grue,__Entity__,__Entity__,804,807
,75,HAS_PURPOSE,Eau et Assainissement,raccordement de l’immeuble,__Entity__,__Entity__,810,806
,161,HAS_ACTIVITY,Eau et Assainissement,effectue une coupure d’eau,__Entity__,__Entity__,810,808
,56,PART_OF,Service de l’Eau et de l’Assainissement,Annemasse Agglo,__Entity__,__Entity__,812,207
,2,LOCATED_IN,Service de l’Eau et de l’Assainissement,Annemasse,__Entity__,__Entity__,812,258
,238,PERFORMS_ACTION,Service de l’Eau et de l’Assainissement,coupure d’eau,__Entity__,__Entity__,812,813
,239,WORKS_ON,Service de l’Eau et de l’Assainissement,réseau d’eau potable,__Entity__,__Entity__,812,822
,92,HAS_START_TIME,coupure d’eau,8h,__Entity__,__Entity__,813,815
,91,HAS_LOCATION,coupure d’eau,avenue Henri Barbusse / route des Vallées,__Entity__,__Entity__,813,817
,151,HAS_END_TIME,coupure d’eau,17h,__Entity__,__Entity__,813,816
